Input,Time
533,8.855
534,8.126
535,8.098
536,8.721
537,8.788
538,7.783
539,8.913
540,8.923
541,8.262
542,8.898
543,9.108
544,7.947
545,8.9
546,8.711
547,8.505
548,9.707
549,9.176
550,8.001
551,9.231
552,9.599
553,8.508
554,9.031
555,9.42
556,8.087
557,9.222
558,9.494
559,8.368
560,9.308
561,10.093
562,8.118
563,9.215
564,9.638
565,8.181
566,9.497
567,9.669
568,8.537
569,9.497
570,9.58
571,8.075
572,9.984
573,9.324
574,8.582
575,9.661
576,12.174
577,8.983
578,10.298
579,8.389
580,9.727
581,9.624
582,8.609
583,9.049
584,9.238
585,8.532
586,9.981
587,8.692
588,9.505
589,9.363
590,8.643
591,9.284
592,8.906
593,10.039
594,8.8
595,10.116
596,10.096
597,8.722
598,9.637
599,10.539
600,8.78
601,9.909
602,9.719
603,10.612
604,10.089
605,9.158
606,9.803
607,8.588
608,9.745
609,10.117
610,8.601
611,9.998
612,10.165
613,8.663
614,9.777
615,9.835
616,10.597
617,9.867
618,9.117
619,10.024
620,10.735
621,9.909
622,9.845
623,9.914
624,10.864
625,10.391
626,9.225
627,10.602
628,9.546
629,11.881
630,16.453
631,13.639
632,11.391
633,11.954
634,10.001
635,11.187
636,11.343
637,10.996
638,11.61
639,10.612
640,10.522
641,9.78
642,10.543
643,10.678
644,11.13
645,11.292
646,10.89
647,11.103
648,10.711
649,11.483
650,12.015
651,11.368
652,11.664
653,11.365
654,11.004
655,12.939
656,13.92
657,15.889
658,18.526
659,12.978
660,12.079
661,11.764
662,10.828
663,11.718
664,11.616
665,14.902
666,11.413
667,13.667
668,14.737
669,12.701
670,12.616
671,13.894
672,15.849
673,11.76
674,11.667
675,11.744
676,11.622
677,10.886
678,11.838
679,11.769
680,11.701
681,11.624
682,11.8
683,11.308
684,11.65
685,12.329
686,11.998
687,12.502
688,10.745
689,10.776
690,10.529
691,10.595
692,10.103
693,11.044
694,10.36
695,11.178
696,11.07
697,10.696
698,13.374
699,12.619
700,11.186
701,11.445
702,16.507
703,15.602
704,14.118
705,16.169
706,21.186
707,21.582
708,17.47
709,12.956
710,12.708
711,13.258
712,11.868
713,13.997
714,12.33
715,12.499
716,12.369
717,11.694
718,12.109
719,11.808
720,11.935
721,12.012
722,11.18
723,11.829
724,12.411
725,12.307
726,12.073
727,11.491
728,11.668
729,12.099
730,11.539
731,10.853
732,11.156
733,12.916
734,11.349
735,11.014
736,11.64
737,11.377
738,11.127
739,12.387
740,11.365
741,13.088
742,15.249
743,15.318
744,15.169
745,12.545
746,13.366
747,13.263
748,13.049
749,12.454
750,12.843
751,11.938
752,11.712
753,11.772
754,12.066
755,16.697
756,14.91
757,18.553
758,15.3
759,16.707
760,14.385
761,13.042
762,13.325
763,14.029
764,12.658
765,13.245
766,12.957
767,12.215
768,13.123
769,13.505
770,13.099
771,12.868
772,13.716
773,13.252
774,13.395
775,12.991
776,13.707
777,14.089
778,15.813
779,12.962
780,16.651
781,20.032
782,14.409
783,14.145
784,13.839
785,13.475
786,14.208
787,13.416
788,12.976
789,13.604
790,12.592
791,13.37
792,12.576
793,12.7
794,13.071
