Input,Time
533,8.754
534,8.477
535,6.701
536,6.729
537,7.45
538,8.511
539,11.494
540,8.798
541,6.948
542,6.635
543,9.04
544,8.789
545,6.926
546,8.867
547,7.535
548,6.798
549,9.811
550,11.578
551,7.229
552,11.485
553,11.566
554,9.158
555,7.337
556,10.155
557,7.104
558,8.918
559,8.733
560,8.725
561,10.285
562,7.007
563,7.419
564,8.923
565,9.541
566,7.243
567,7.059
568,8.821
569,9.258
570,6.712
571,6.817
572,8.679
573,9.411
574,9.454
575,6.984
576,10.783
577,12.106
578,12.76
579,7.913
580,9.022
581,8.896
582,8.215
583,9.326
584,10.375
585,7.204
586,9.237
587,9.16
588,9.379
589,7.396
590,10.046
591,9.193
592,7.862
593,8.364
594,9.473
595,7.216
596,6.922
597,9.621
598,10.099
599,7.599
600,9.622
601,10.238
602,7.431
603,9.09
604,8.724
605,7.508
606,10.429
607,9.918
608,6.971
609,8.81
610,9.576
611,7.689
612,7.435
613,9.737
614,8.171
615,7.518
616,9.959
617,9.943
618,7.897
619,9.897
620,9.886
621,7.958
622,9.999
623,10.365
624,7.245
625,10.11
626,9.903
627,7.618
628,9.69
629,9.866
630,8.236
631,10.102
632,10.028
633,8.439
634,10.104
635,7.728
636,9.713
637,12.495
638,9.96
639,9.626
640,7.899
641,10.731
642,10.271
643,8.169
644,10.34
645,9.881
646,10.232
647,10.302
648,7.514
649,10.074
650,8.836
651,12.85
652,7.989
653,10.209
654,10.179
655,8.566
656,10.714
657,10.037
658,8.089
659,9.817
660,10.822
661,7.57
662,10.14
663,7.738
664,13.395
665,10.393
666,10.394
667,8.148
668,10.277
669,9.455
670,11.945
671,8.436
672,12.41
673,14.75
674,16.088
675,9.723
676,11.842
677,8.81
678,10.506
679,10.502
680,8.672
681,9.859
682,10.916
683,7.993
684,10.98
685,10.024
686,9.208
687,10.447
688,7.854
689,10.44
690,10.987
691,13.15
692,13.555
693,11.241
694,13.162
695,10.942
696,10.047
697,9.613
698,15.111
699,10.676
700,11.013
701,11.718
702,11.677
703,10.583
704,15.485
705,11.404
706,13.485
707,11.797
708,10.763
709,8.945
710,10.496
711,10.115
712,8.962
713,11.142
714,10.971
715,10.291
716,10.719
717,8.643
718,11.228
719,11.127
720,9.237
721,11.944
722,11.42
723,11.066
724,9.316
725,12.952
726,11.571
727,10.779
728,12.492
729,14.216
730,19.82
731,15.344
732,10.727
733,14.875
734,13.172
735,15.638
736,11.005
737,11.494
738,9.223
739,10.54
740,11.962
741,8.88
742,13.305
743,11.402
744,11.366
745,11.01
746,8.896
747,11.348
748,9.399
749,11.248
750,10.803
751,11.214
752,9.291
753,11.743
754,8.845
755,12.446
756,9.083
757,11.438
758,9.098
759,11.254
760,9.434
761,11.098
762,9.212
763,11.225
764,9.222
765,11.209
766,9.972
767,13.012
768,11.316
769,12.564
770,11.103
771,12.089
772,12.075
773,12.453
774,14.514
775,16.689
776,13.969
777,13.809
778,13.259
779,13.86
780,14.327
781,9.519
782,11.362
783,10.687
784,11.672
785,11.579
786,12.156
787,12.36
788,11.918
789,12.308
790,26.832
791,14.445
792,11.279
793,13.366
794,12.342
795,11.206
796,11.914
797,11.05
798,12.779
799,9.489
800,11.718
801,9.374
802,12.492
803,11.47
804,11.843
805,9.819
806,11.758
807,10.009
808,11.928
809,10.075
810,13.598
811,20.817
812,17.355
813,15.354
814,11.683
815,12.682
816,10.899
817,11.724
818,12.323
819,12.054
820,9.821
821,14.334
822,12.357
823,10.113
824,11.642
825,10.623
826,13.048
827,13.191
828,16.144
829,10.506
830,12.633
831,15.202
832,16.571
833,11.045
834,13.017
835,11.911
836,12.576
837,12.344
838,12.435
839,12.836
840,11.811
841,11.439
842,12.461
843,12.352
844,11.914
845,12.826
846,13.464
847,12.918
848,12.584
849,10.286
850,12.483
851,11.347
852,12.981
853,13.755
854,16.476
855,21.827
856,19.638
857,14.11
858,13.561
859,11.861
860,13.039
861,12.003
862,13.165
863,13.504
864,11.479
865,13.107
866,13.041
867,11.312
868,13.297
869,11.927
870,14.078
871,13.806
872,15.034
873,13.892
874,11.605
875,17.736
876,13.527
877,11.83
878,12.824
879,13.968
880,10.912
881,13.583
882,13.454
883,11.76
884,13.594
885,13.422
886,13.953
887,13.977
888,13.524
889,13.195
890,11.542
891,13.478
892,12.646
893,13.444
894,13.895
895,15.317
896,25.272
897,23.159
898,14.963
899,13.515
900,13.535
901,12.901
902,13.731
903,10.799
904,13.108
905,13.73
906,16.346
907,14.096
908,14.123
909,13.898
910,14.563
911,16.283
912,17.585
913,16.687
914,16.688
915,17.144
916,15.898
917,14.821
918,12.556
919,12.625
920,15.209
921,13.333
922,13.347
923,12.197
924,14
925,14.14
926,13.748
927,12.065
928,14.18
929,13.861
930,12.565
931,13.899
932,13.562
933,12.43
934,13.34
935,14.264
936,17.696
937,17.357
938,15.567
939,14.869
940,13.947
941,12.908
942,14.42
943,13.983
944,13.403
945,14.456
946,13.997
947,14.394
948,12.695
949,14.177
950,14.691
951,13.133
952,15.506
953,14.613
954,16.479
955,19.07
956,13.987
957,15.349
958,15.213
959,14.81
960,16.134
961,14.956
962,15.448
963,14.735
964,14.899
965,14.911
966,16.506
967,16.664
968,16.037
969,15.573
970,24.28
971,22.232
972,18.367
973,25.666
974,25.341
975,18.211
976,17.786
977,17.842
978,17.132
979,16.563
980,16.951
981,16.967
982,16.559
983,17.304
984,16.494
985,16.161
986,16.127
987,16.867
988,16.771
989,16.549
990,16.464
991,17.123
992,18.683
993,17.354
994,17.124
995,17.306
996,17.239
997,16.933
998,16.007
999,16.084
1000,16.081
1001,16.542
1002,16.417
1003,17.398
1004,17.558
1005,17.735
1006,17.209
1007,17.068
1008,19.305
1009,23.366
1010,24.516
1011,17.953
1012,18.626
1013,18.048
1014,17.875
1015,17.399
1016,17.624
1017,17.431
1018,17.7
1019,17.285
1020,17.174
1021,16.784
1022,17.393
1023,17.327
1024,18.392
1025,21.404
1026,20.927
1027,20.753
1028,26.192
1029,19.035
1030,18.664
1031,18.613
1032,18.807
1033,18.704
1034,18.791
1035,18.881
1036,17.247
1037,17.412
1038,17.104
1039,17.166
1040,17.186
1041,17.311
1042,17.392
1043,21.704
1044,30.961
1045,18.859
1046,18.747
1047,20.187
1048,18.951
1049,19.531
1050,19.989
1051,18.292
1052,17.759
1053,18.417
1054,17.496
1055,16.908
1056,20.491
1057,24.795
1058,23.053
1059,17.614
1060,18.642
1061,18.009
1062,18.433
1063,18.575
1064,17.626
1065,17.897
1066,17.834
1067,17.932
1068,17.613
1069,18.735
1070,18.792
1071,18.129
1072,17.808
1073,18.054
1074,18.158
1075,18.188
1076,28.194
1077,24.142
1078,20.536
1079,18.262
1080,18.444
1081,19.035
1082,18.161
1083,19.975
1084,17.835
1085,18.305
1086,19.838
1087,18.392
1088,21.549
1089,20.463
1090,18.635
1091,23.951
1092,24.304
1093,18.166
1094,18.022
1095,18.653
1096,19.831
1097,17.79
1098,18.157
1099,18.379
1100,18.068
1101,19.317
1102,19.879
1103,20.202
1104,17.891
1105,18.17
1106,18.628
1107,19.551
1108,19.256
1109,19.672
1110,16.151
1111,15.41
1112,15.389
1113,16.054
1114,16.209
1115,18.408
1116,22.246
1117,18.945
1118,17.11
1119,17.767
1120,17.243
1121,17.393
1122,17.094
1123,16.464
1124,16.597
1125,16.965
1126,17.349
1127,17.327
1128,16.826
1129,17.486
1130,16.865
1131,17.757
1132,21.595
1133,17.845
1134,18.29
1135,18.707
1136,18.587
1137,18.737
1138,18.431
1139,19.397
1140,18.275
1141,18.686
1142,17.405
1143,17.645
1144,19.223
1145,17.839
1146,18.265
1147,19.735
1148,18.332
1149,20.129
1150,18.763
1151,18.259
1152,19.448
1153,18.675
1154,19.772
1155,19.914
1156,18.365
1157,18.016
1158,19.276
1159,19.052
1160,19.492
1161,19.193
1162,19.354
1163,18.426
1164,18.73
1165,19.556
1166,19.812
1167,19.83
1168,18.762
1169,19.33
1170,19.616
1171,18.705
1172,19.303
1173,18.157
1174,18.785
1175,18.936
1176,19.298
1177,18.579
1178,18.961
1179,21.274
1180,18.193
1181,21.134
1182,21.98
1183,19.095
1184,18.975
1185,18.884
1186,18.499
1187,20.016
1188,18.45
1189,18.944
1190,19.128
1191,20.443
1192,18.892
1193,18.576
1194,19.41
1195,20.065
1196,21.857
1197,19.918
1198,19.411
1199,19.921
1200,20.841
1201,20.091
1202,19.819
1203,21.027
1204,20.239
1205,19.498
1206,19.679
1207,19.197
1208,23.99
1209,38.266
1210,24.825
1211,20.084
1212,20.718
1213,21.227
1214,19.798
1215,19.443
1216,30.661
1217,26.955
1218,21.662
1219,23.14
1220,21.52
1221,20.59
1222,20.841
1223,22.37
1224,21.885
1225,21.016
1226,20.544
1227,23.584
1228,29.406
1229,21.374
1230,21.971
1231,21.777
1232,23.47
1233,21.529
1234,21.109
1235,22.108
1236,21.929
1237,21.513
1238,23.212
1239,23.686
1240,20.785
1241,21.349
1242,23.559
1243,21.909
1244,21.545
1245,22.62
1246,25.633
1247,26.147
1248,22.633
1249,27.551
1250,22.118
1251,21.625
1252,20.938
1253,20.878
1254,21.562
1255,20.722
1256,20.52
1257,20.084
1258,20.643
1259,21.078
1260,20.205
1261,19.98
1262,20.528
1263,35.35
1264,25.254
1265,26.309
1266,22.171
1267,21.406
1268,21.537
1269,22.401
1270,21.189
1271,21.34
1272,21.751
1273,21.372
1274,23.142
1275,24.172
1276,25.189
1277,27.159
1278,21.383
1279,21.782
1280,22.908
1281,23.796
1282,21.751
1283,23.89
1284,23.394
1285,21.82
1286,21.546
1287,25.377
1288,21.545
1289,22.144
1290,22.522
1291,24.997
1292,25.465
1293,22.633
1294,24.022
1295,22.624
1296,24.173
1297,21.973
1298,22.126
1299,23.922
1300,22.593
1301,21.796
1302,24.183
1303,22.366
1304,21.789
1305,21.852
1306,22.829
1307,20.947
1308,37.302
1309,30.449
1310,26.12
1311,24.029
1312,23.291
1313,22.149
1314,22.256
1315,24.331
1316,22.093
1317,22.347
1318,22.851
1319,22.606
1320,24.904
1321,28.421
1322,23.082
1323,22.379
1324,25.256
1325,22.152
1326,22.437
1327,23.56
1328,22.274
1329,23.618
1330,23.828
1331,24.902
1332,22.987
1333,22.23
1334,22.966
1335,27.533
1336,24.314
1337,23.731
1338,28.126
1339,27.597
1340,24.963
1341,23.442
1342,22.549
1343,24.752
1344,23.612
1345,23.143
1346,23.498
1347,22.81
1348,22.018
1349,21.804
1350,24.394
1351,21.913
1352,28.554
1353,34.388
1354,27.185
1355,23.88
1356,25.997
1357,23.05
1358,24.779
1359,23.859
1360,25.146
1361,23.216
1362,22.452
1363,25.825
1364,22.65
1365,25.442
