Input,Time
533,8.906
534,11.405
535,6.741
536,9.464
537,8.791
538,7.624
539,6.799
540,6.415
541,6.742
542,8.655
543,9.292
544,8.055
545,6.834
546,9.579
547,9.091
548,9.236
549,6.866
550,9.324
551,8.999
552,12.61
553,6.865
554,8.179
555,8.773
556,7.65
557,6.601
558,8.521
559,8.873
560,10.372
561,7.156
562,8.153
563,8.62
564,8.524
565,10.496
566,7.057
567,8.266
568,8.941
569,9.422
570,6.787
571,7.129
572,8.863
573,9.337
574,9.486
575,7.531
576,10.866
577,8.829
578,9.267
579,10.189
580,7.055
581,9.519
582,9.624
583,8.839
584,7.208
585,9.314
586,9.167
587,8.547
588,7.453
589,8.576
590,11.626
591,7.109
592,10.055
593,9.825
594,9.313
595,8.05
596,11.242
597,7.416
598,10.306
599,8.593
600,7.302
601,9.003
602,9.462
603,7.601
604,8.813
605,10.269
606,9.036
607,9.038
608,9.967
609,8.141
610,9.267
611,10.064
612,7.676
613,9.639
614,12.847
615,9.109
616,10.598
617,9.842
618,10.823
619,9.011
620,11.018
621,7.963
622,9.376
623,10.103
624,7.449
625,9.534
626,9.81
627,10.221
628,9.691
629,9.973
630,8.028
631,11.213
632,10.588
633,7.648
634,9.518
635,9.185
636,11.784
637,18.62
638,15.207
639,14.546
640,10.417
641,10.048
642,8.022
643,10.281
644,9.952
645,8.198
646,9.904
647,10.723
648,8.113
649,9.732
650,11.216
651,8.54
652,12.584
653,11.67
654,11.547
655,13.935
656,11.245
657,8.597
658,11.201
659,10.369
660,13.44
661,11.185
662,10.508
663,13.579
664,19.464
665,17.218
666,11.698
667,11.109
668,8.238
669,10.258
670,11.915
671,11.349
672,12.136
673,8.776
674,10.77
675,9.818
676,11.714
677,10.719
678,10.369
679,10.751
680,8.129
681,10.033
682,10.898
683,8.105
684,10.96
685,12.324
686,10.522
687,11.477
688,10.491
689,11.118
690,10.207
691,10.789
692,10.862
693,8.771
694,11.745
695,11.194
696,12.394
697,11.882
698,13
699,11.762
700,11.327
701,12.648
702,11.217
703,10.22
704,8.624
705,11.049
706,8.719
707,10.349
708,10.363
709,8.39
710,10.505
711,11.617
712,8.233
713,9.894
714,10.32
715,8.777
716,10.42
717,10.776
718,9.041
719,10.181
720,10.437
721,9.329
722,10.03
723,10.67
724,9.016
725,10.917
726,10.879
727,8.608
728,10.126
729,11.947
730,10.827
731,11.85
732,13.619
733,11.459
734,10.27
735,11.025
736,9.14
737,11.548
738,8.368
739,11.969
740,9.052
741,11.024
742,9.241
743,11.101
744,9.206
745,10.901
746,9.422
747,11.47
748,15.228
749,14.036
750,17.322
751,11.638
752,11.474
753,14.998
754,11.106
755,10.954
756,11.197
757,9.221
758,12.461
759,10.576
760,12.843
761,10.632
762,14.819
763,11.398
764,11.437
765,11.887
766,11.699
767,11.832
768,11.875
769,12.47
770,11.301
771,8.763
772,11.991
773,12.364
774,12.761
775,21.184
776,14.913
777,14.928
778,16.359
779,12.781
780,13.39
781,17.928
782,15.427
783,13.366
784,13.959
785,12.557
786,13.544
787,11.164
788,11.283
789,11.18
790,12.485
791,12.13
792,9.658
793,12.605
794,15.964
795,14.056
796,11.96
797,14.971
798,15.73
799,20.199
800,14.611
801,13.238
802,12.249
803,12.423
804,11.801
805,12.677
806,13.368
807,11.976
808,13.839
809,13.486
810,12.33
811,12.068
812,13.151
813,12.841
814,13.155
815,13.069
816,11.423
817,11.383
818,11.942
819,12.008
820,13.072
821,11.598
822,12.27
823,16.342
824,15.431
825,11.544
826,15.002
827,12.819
828,12.845
829,10.842
830,14.823
831,10.34
832,12.145
833,11.245
834,12.704
835,14.603
836,15.41
837,12.157
838,12.585
839,13.791
840,15.408
841,13.247
842,11.562
843,12.205
844,11.647
845,13.114
846,13.596
847,12.747
848,13.4
849,13.803
850,13.919
851,11.585
852,12.014
853,13.128
854,12.162
855,13.241
856,12.173
857,11.425
858,15.191
859,12.504
860,11.068
861,11.871
862,12.989
863,12.308
864,12.632
865,14.071
866,11.17
867,13.006
868,12.955
869,12.62
870,12.561
871,12.165
872,12.732
873,10.411
874,12.614
875,10.512
876,12.748
877,10.652
878,12.723
879,10.975
880,12.724
881,40.96
882,17.451
883,12.515
884,11.269
885,12.498
886,12.313
887,12.195
888,13.432
889,13.036
890,14.263
891,12.699
892,13.178
893,12.787
894,12.36
895,12.544
896,12.934
897,12.771
898,13.381
899,12.688
900,18.543
901,12.26
902,13.209
903,19.526
904,23.126
905,16.223
906,18.681
907,14.592
908,13.896
909,17.158
910,16.038
911,15.278
912,17.828
913,15.513
914,12.963
915,13.218
916,13.652
917,14.631
918,13.395
919,16.345
920,14.543
921,13.106
922,15.067
923,15.643
924,13.951
925,20.511
926,25.084
927,20.39
928,19.271
929,12.917
930,15.658
931,14.897
932,14.591
933,16.348
934,15.661
935,13.341
936,13.863
937,13.247
938,14.535
939,13.939
940,15.166
941,13.885
942,15.701
943,14.335
944,14.575
945,13.683
946,13.486
947,12.433
948,13.61
949,12.81
950,13.66
951,13.735
952,17.788
953,13.548
954,12.651
955,13.533
956,14.032
957,14.78
958,13.931
959,13.957
960,15.266
961,15.066
962,15.025
963,14.79
964,15.207
965,14.309
966,14.513
967,13.937
968,16.109
969,15.487
970,15.39
971,13.592
972,13.79
973,14.983
974,14.697
975,14.151
976,12.024
977,13.947
978,13.752
979,13.732
980,13.001
981,14.485
982,13.954
983,13.201
984,14.809
985,14.125
986,13.883
987,14.677
988,13.99
989,15.105
990,14.982
991,14.894
992,15.679
993,15.549
994,15.313
995,15.37
996,15.038
997,14.772
998,17.18
999,15.997
1000,15.756
1001,16.526
1002,16
1003,16.25
1004,16.105
1005,15.807
1006,16.063
1007,15.789
1008,16.503
1009,16.93
1010,16.207
1011,16.085
1012,17.832
1013,16.412
1014,16.188
1015,15.712
1016,15.671
1017,16.065
1018,16.34
1019,20.885
1020,20.824
1021,21.239
1022,17.455
1023,17.397
1024,18.919
1025,17.917
1026,18.131
1027,18.226
1028,19.003
1029,17.9
1030,18.198
1031,19.406
1032,19.83
1033,18.524
1034,17.739
1035,21.941
1036,18.439
1037,17.637
1038,17.724
1039,22.484
1040,22.478
1041,21.012
1042,20.938
1043,20.325
1044,19.363
1045,19.177
1046,18.439
1047,19.736
1048,20.379
1049,20.012
1050,20.981
1051,19.899
1052,18.818
1053,18.428
1054,18.343
1055,18.863
1056,17.656
1057,18.03
1058,19.371
1059,19.643
1060,18.519
1061,19.065
1062,19.477
1063,18.838
1064,17.689
1065,18.703
1066,18.628
1067,20.138
1068,19.113
1069,17.012
1070,17.437
1071,17.452
1072,17.862
1073,18.218
1074,18.288
1075,18.491
1076,19.188
1077,17.965
1078,18.345
1079,17.192
1080,17.149
1081,17.446
1082,17.64
1083,17.462
1084,17.368
1085,17.593
1086,18.185
1087,19.15
1088,17.432
1089,18.262
1090,18.573
1091,19.317
1092,19.718
1093,19.419
1094,19.403
1095,19.793
1096,19.479
1097,19.676
1098,19.267
1099,18.462
1100,17.782
1101,18.567
1102,20.937
1103,25.53
1104,20.507
1105,20.687
1106,20.173
1107,18.118
1108,18.635
1109,18.54
1110,18.62
1111,18.327
1112,17.877
1113,18.47
1114,18.352
1115,18.791
1116,18.745
1117,17.946
1118,18.16
1119,18.328
1120,19.114
1121,22.786
1122,27.651
1123,21.15
1124,19.972
1125,19.387
1126,20.01
1127,20.091
1128,18.825
1129,18.702
1130,18.544
1131,18.618
1132,18.791
1133,19.798
1134,20.698
1135,18.911
1136,18.92
1137,19.335
1138,18.939
1139,22.584
1140,29.549
1141,26.671
1142,20.203
1143,20.403
1144,22.999
1145,19.662
1146,21.542
1147,19.287
1148,18.91
1149,19.879
1150,19.565
1151,20.752
1152,21.828
1153,19.584
1154,21.836
1155,20.98
1156,20.225
1157,19.31
1158,19.134
1159,18.721
1160,18.814
1161,19.368
1162,19.074
1163,19.387
1164,18.744
1165,19.217
1166,21.071
1167,19.511
1168,19.228
1169,19.206
1170,19.155
1171,19.16
1172,21.774
1173,20.175
1174,22.231
1175,19.968
1176,20.718
1177,21.271
1178,19.576
1179,20.964
1180,19.011
1181,20.813
1182,22.101
1183,21.118
1184,20.331
1185,17.939
1186,18.633
1187,18.332
1188,19.115
1189,19.512
1190,19.953
1191,19.878
1192,19.231
1193,19.641
1194,19.307
1195,19.653
