Input,Time
533,4.243
534,6.207
535,3.559
536,3.762
537,3.963
538,3.779
539,3.402
540,3.254
541,4.554
542,5.444
543,3.865
544,3.668
545,3.697
546,3.717
547,6.947
548,4.388
549,8.242
550,8.233
551,9.571
552,6.257
553,3.995
554,3.487
555,5.908
556,4.909
557,7.048
558,6.842
559,5.803
560,5.797
561,5.745
562,5.369
563,5.485
564,6.663
565,6.28
566,5.815
567,6.133
568,5.849
569,6.106
570,5.835
571,5.869
572,5.944
573,6.057
574,6.109
575,6.317
576,5.914
577,6.374
578,6.262
579,6.762
580,5.405
581,5.936
582,5.248
583,3.845
584,4.883
585,3.971
586,6.026
587,5.531
588,6.834
589,6.234
590,6.336
591,6.588
592,5.587
593,5.28
594,4.171
595,3.787
596,3.947
597,4.028
598,6.137
599,6.094
600,7.104
601,6.091
602,3.834
603,3.957
604,4.104
605,4.809
606,4.776
607,4.037
608,7.543
609,3.796
610,3.962
611,3.734
612,7.482
613,6.341
614,6.779
615,5.754
616,6.215
617,3.827
618,3.604
619,4.482
620,4.113
621,4.174
622,3.948
623,3.595
624,4.488
625,3.753
626,6.971
627,6.728
628,6.892
629,6.513
630,4.955
631,6.481
632,4.236
633,4.245
634,5.992
635,6.12
636,9.476
637,9.694
638,4.584
639,4.318
640,7.021
641,3.972
642,6.029
643,7.07
644,6.357
645,8.962
646,4.458
647,4.755
648,6.657
649,5.196
650,4.511
651,4.965
652,4.837
653,8.747
654,4.595
655,6.28
656,7.929
657,5.142
658,5.511
659,7.764
660,6.961
661,5.182
662,7.28
663,6.638
664,5.135
665,5.386
666,6.806
667,6.114
668,5.136
669,7.349
670,8.413
671,5.757
672,7.099
673,5.85
674,9.494
675,5.596
676,5.658
677,6.702
678,5.933
679,6.495
680,5.123
681,9.073
682,5.126
683,9.931
684,8.449
685,6.169
686,7.994
687,10.946
688,13.356
689,6.883
690,8.841
691,11.135
692,9.465
693,7.078
694,8.882
695,6.262
696,8.68
697,5.932
698,6.222
699,8.462
700,5.525
701,8.345
702,7.245
703,7.947
704,6.477
705,8.783
706,6.086
707,8.673
708,6.539
709,8.734
710,7.66
711,11.417
712,6.267
713,7.109
714,7.862
715,8.532
716,10.218
717,8.763
718,7.537
719,7.066
720,7.686
721,8.246
722,9.284
723,6.525
724,8.066
725,6.57
726,9.05
727,6.387
728,7.829
729,6.668
730,7.222
731,7.419
732,6.146
733,5.886
734,7.303
735,10.397
736,9.704
737,6.958
738,10.786
739,16.113
740,10.082
741,10.448
742,9.757
743,7.396
744,8.693
745,6.68
746,7.893
747,6.644
748,10.268
749,6.084
750,6.616
751,12.284
752,9.603
753,7.386
754,7.902
755,6.216
756,8.671
757,6.357
758,10.249
759,7.756
760,10.781
761,6.948
762,10.011
763,6.449
764,8.858
765,6.864
766,9.927
767,8.122
768,12.024
769,8.946
770,6.789
771,8.509
772,6.764
773,8.19
774,7.48
775,12.547
776,7.785
777,7.563
778,8.225
779,6.411
780,10.468
781,6.925
782,8.585
783,6.579
784,8.576
785,10
786,9.984
787,9.798
788,7.68
789,11.312
790,11.183
791,14.333
792,8.225
793,7.708
794,9.626
795,9.029
796,8.094
797,11.625
798,7.163
799,9.822
800,7.004
801,10.903
802,8.826
803,7.074
804,8.161
805,7.213
806,10.326
807,6.789
808,11.745
809,7.057
810,8.614
811,7.046
812,11.783
813,10.915
814,8.95
815,7.995
816,15.502
817,20.105
818,9.872
819,14.048
820,10.965
821,7.977
822,9.879
823,6.718
824,9.708
825,7.928
826,9.022
827,8.267
828,8.426
829,9.943
830,8.398
831,11.304
832,9.464
833,9.088
834,8.558
835,9.466
836,7.224
837,9.01
838,11.529
839,11.43
840,11.336
841,17.037
842,14.012
843,10.57
844,11.332
845,13.268
846,8.501
847,12.463
848,9.15
849,9.153
850,9.451
851,7.467
852,13.769
853,10.072
854,9.516
855,7.464
856,9.168
857,7.344
858,9.322
859,9.816
860,9.013
861,9.793
862,8.085
863,10.197
864,9.803
865,10.291
866,8.871
867,10.156
868,7.695
