Input,Time
1,0.003
2,0.016
3,0.0175
4,0.01845
5,0.018705
6,0.0239345
7,0.02534105
8,0.029106945
9,0.0322962505
10,0.03546662545
11,0.038319962905
12,0.0413879666145
13,0.04584916995305
14,0.048864252957745
15,0.0569778276619705
16,0.0613800448957735
17,0.0641420404061961
18,0.0649278363655765
19,0.0738350527290189
20,0.081651547456117
21,0.0824863927105053
22,0.0882377534394548
23,0.0896139780955093
24,0.0928525802859584
25,0.0992673222573625
26,0.104840590031626
27,0.105956531028464
28,0.114060877925617
29,0.130554790133056
30,0.13429931111975
31,0.143369380007775
32,0.144432442006998
33,0.159489197806298
34,0.177640278025668
35,0.190876250223101
36,0.202388625200791
37,0.210349762680712
38,0.224214786412641
39,0.232293307771377
40,0.228363976994239
41,0.225527579294815
42,0.234374821365334
43,0.2461373392288
44,0.24162360530592
45,0.242261244775328
46,0.253835120297795
47,0.275251608268016
48,0.270626447441214
49,0.266963802697093
50,0.263667422427384
51,0.278100680184645
52,0.276690612166181
53,0.271921550949563
54,0.278229395854606
55,0.320606456269146
56,0.316745810642231
57,0.329971229578008
58,0.327474106620207
59,0.326226695958187
60,0.329904026362368
61,0.326313623726131
62,0.324982261353518
63,0.338984035218166
64,0.33648563169635
65,0.353537068526715
66,0.348983361674043
67,0.343885025506639
68,0.342396522955975
69,0.345156870660377
70,0.34314118359434
71,0.341827065234906
72,0.354244358711415
73,0.414419922840274
74,0.408577930556246
75,0.402220137500622
76,0.455598123750559
77,0.444938311375503
78,0.435044480237953
79,0.493340032214158
80,0.486906028992742
81,0.501815426093468
82,0.510633883484121
83,0.537970495135709
84,0.551473445622138
85,0.572826101059924
86,0.563543490953932
87,0.574589141858539
88,0.561430227672685
89,0.566687204905416
90,0.592318484414875
91,0.607886635973387
92,0.612897972376049
93,0.620908175138444
94,0.713517357624599
95,0.77656562186214
96,0.951109059675926
97,1.02899815370833
98,1.0245983383375
99,0.96823850450375
100,0.952014654053375
101,0.903213188648037
102,0.888691869783234
103,0.85252268280491
104,0.953570414524419
105,0.991213373071977
106,0.94809203576478
107,1.0636828321883
108,1.05481454896947
109,1.00643309407252
110,0.962789784665272
111,0.957410806198745
112,1.00816972557887
113,1.01205275302098
114,0.973147477718885
115,0.938732729946996
116,0.954459456952297
117,0.913113511257067
118,0.88280216013136
119,0.854221944118224
120,0.828999749706402
121,0.806999774735762
122,0.787799797262186
123,0.766819817535967
124,0.88043783578237
125,0.857894052204133
126,0.83330464698372
127,0.821274182285348
128,0.799746764056813
129,0.780572087651132
130,0.766314878886019
131,0.759383390997417
132,0.751445051897675
133,0.752000546707908
134,0.744500492037117
135,0.743050442833405
136,0.800945398550065
137,0.791150858695058
138,0.788535772825553
139,0.775582195542997
140,0.788523975988698
141,0.777371578389828
142,0.771534420550845
143,0.933380978495761
144,0.916142880646184
145,0.897128592581566
146,0.880215733323409
147,1.05669415999107
148,1.02312474399196
149,0.997812269592765
150,0.976731042633489
151,1.37695793837014
152,1.32186214453313
153,1.27077593007981
154,1.21869833707183
155,1.18162850336465
156,1.21166565302818
157,1.18959908772537
158,1.22103917895283
159,1.19093526105755
160,1.15894173495179
161,1.15314756145661
162,1.30013280531095
163,1.25591952477986
164,1.21082757230187
165,1.17324481507168
166,1.15212033356452
167,1.12490830020806
168,1.10181747018726
169,1.07453572316853
170,1.05428215085168
171,1.17135393576651
172,1.14811854218986
173,1.13890668797087
174,1.11861601917379
175,1.25085441725641
176,1.22306897553077
177,1.18636207797769
178,1.18722587017992
179,1.29710328316193
180,1.26279295484574
181,1.22401365936116
182,1.19591229342505
183,1.16852106408254
184,1.14026895767429
185,1.12304206190686
186,1.10923785571617
187,1.09031407014456
188,1.0778826631301
189,1.06949439681709
190,1.06284495713538
191,1.06586046142184
192,1.05637441527966
193,1.05053697375169
194,1.11478327637652
195,1.10100494873887
196,1.09660445386498
197,1.10854400847849
198,1.21528960763064
199,1.19606064686757
200,1.19825458218082
201,1.40412912396273
202,1.36301621156646
203,1.33811459040982
204,1.32810313136883
205,1.42759281823195
206,1.38803353640876
207,1.35303018276788
208,1.31792716449109
209,1.31873444804198
210,1.29346100323778
211,1.27511490291401
212,1.25890341262261
213,1.39621307136035
214,1.36249176422431
215,1.35054258780188
216,1.38358832902169
217,1.37132949611952
218,1.42549654650757
219,1.39354689185681
220,1.38629220267113
221,1.37006298240402
222,1.39785668416362
223,1.36997101574726
224,1.36087391417253
225,1.34388652275528
226,1.47839787047975
227,1.44605808343177
228,1.4205522750886
229,1.38889704757974
230,1.60830734282176
231,1.57797660853959
232,1.54187894768563
233,1.50849105291707
234,1.65304194762536
235,1.60623775286282
236,1.56541397757654
237,1.54187257981889
238,1.623985321837
239,1.5865867896533
240,1.57682811068797
241,1.55274529961917
242,1.78297076965725
243,1.73787369269153
244,1.68728632342238
245,1.64855769108014
246,1.64680192197212
247,1.65772172977491
248,1.62194955679742
249,1.59275460111768
250,1.56457914100591
251,1.72232122690532
252,1.67718910421479
253,1.64677019379331
254,1.61299317441398
255,1.58769385697258
256,1.58392447127532
257,1.64283202414779
258,1.62284882173301
259,1.60746393955971
260,1.59091754560374
261,1.58062579104337
262,1.74866321193903
263,1.72019689074513
264,1.69477720167061
265,1.66919948150355
266,1.6494795333532
267,1.67343158001788
268,1.64508842201609
269,1.63247957981448
270,1.61673162183303
271,1.59915845964973
272,1.58974261368476
273,1.63526835231628
274,1.60984151708465
275,1.59765736537619
276,1.58149162883857
277,1.58604246595471
278,1.57193821935924
279,1.56774439742332
280,1.70566995768099
281,1.68410296191289
282,1.7618926657216
283,1.75030339914944
284,1.73857305923449
285,1.73581575331105
286,1.83423417797994
287,1.80981076018195
288,1.79692968416375
289,1.78093671574738
290,1.76064304417264
291,1.83807873975538
292,1.83097086577984
293,1.80317377920185
294,1.79935640128167
295,2.0397207611535
296,2.35354868503815
297,2.31469381653434
298,2.2563244348809
299,2.21709199139281
300,2.48188279225353
301,2.65679451302818
302,2.75371506172536
303,2.65484355555282
304,2.57415919999754
305,2.48404327999779
306,2.41793895199801
307,2.34614505679821
308,2.44763055111839
309,2.62076749600655
310,2.51749074640589
311,2.4366416717653
312,2.36447750458877
313,2.3076297541299
314,2.27886677871691
315,2.47538010084522
316,2.3994420907607
317,2.33719788168463
318,2.28537809351616
319,2.22754028416455
320,2.18128625574809
321,2.34535763017328
322,2.46962186715596
323,2.39255968044036
324,2.32490371239632
325,2.28611334115669
326,2.24370200704102
327,2.21453180633692
328,2.17037862570323
329,2.13734076313291
330,2.11120668681961
331,2.08808601813765
332,2.29207741632389
333,2.2937696746915
334,2.26929270722235
335,2.21926343650011
336,2.1949370928501
337,2.16364338356509
338,2.13527904520858
339,2.13725114068773
340,2.36712602661895
341,2.32101342395706
342,2.31881208156135
343,2.86263087340522
344,2.9469677860647
345,3.14057100745823
346,3.0335139067124
347,3.16106251604116
348,3.04355626443705
349,3.21470063799334
350,3.29063057419401
351,3.48016751677461
352,3.40655076509715
353,3.53909568858743
354,3.39228611972869
355,3.26545750775582
356,3.16371175698024
357,3.04924058128222
358,2.97291652315399
359,2.89382487083859
360,2.81104238375474
361,2.75213814537926
362,2.90772433084134
363,3.0798518977572
364,3.00166670798148
365,2.90350003718333
366,2.828650033465
367,2.7312850301185
368,2.67075652710665
369,2.62038087439599
370,2.55634278695639
371,2.53060850826075
372,2.59164765743467
373,2.73868289169121
374,2.66611460252209
375,2.60280314226988
376,2.54612282804289
377,2.4887105452386
378,2.45633949071474
379,2.40650554164327
380,2.38015498747894
381,2.38863948873105
382,2.54547553985794
383,2.70612798587215
384,2.66561518728493
385,2.61945366855644
386,2.5940083017008
387,2.59750747153072
388,2.57155672437765
389,2.59050105193988
390,2.55155094674589
391,2.6467958520713
392,2.88571626686417
393,2.84614464017776
394,2.76833017615998
395,2.72499715854398
396,2.70729744268958
397,2.68476769842063
398,3.02699092857856
399,3.21189183572071
400,3.36420265214864
401,3.36978238693377
402,3.2701041482404
403,3.18759373341636
404,3.09053436007472
405,3.01318092406725
406,2.93946283166052
407,2.85911654849447
408,2.79530489364502
409,2.73967440428052
410,2.69930696385247
411,2.68337626746722
412,2.6675386407205
413,2.76388477664845
414,2.94349629898361
415,3.10874666908524
416,3.20707200217672
417,3.11506480195905
418,3.06165832176314
419,2.98699248958683
420,2.93919324062815
421,2.87857391656533
422,3.0226165249088
423,3.17685487241792
424,3.24876938517613
425,3.34549244665852
426,3.55004320199266
427,3.6223388817934
428,3.63830499361406
429,3.65727449425265
430,3.53634704482739
431,4.63601234034465
432,5.16431110631018
433,5.13617999567917
434,4.93796199611125
435,4.70386579650012
436,4.64847921685011
437,4.4346312951651
438,4.23946816564859
439,4.06922134908373
440,3.92409921417536
441,3.78818929275782
442,3.75807036348204
443,3.82436332713384
444,3.69092699442045
445,3.57283429497841
446,3.47615086548057
447,3.42073577893251
448,3.36016220103926
449,3.29754598093533
450,3.2169913828418
451,3.21539224455762
452,3.22685302010186
453,3.19876771809167
454,3.13419094628251
455,3.09077185165426
456,3.04099466648883
457,3.01259519983995
458,2.97123567985595
459,2.96561211187036
460,2.94005090068332
461,2.90734581061499
462,2.88431122955349
463,2.86838010659814
464,2.87274209593833
465,2.82316788634449
466,2.84675109771004
467,2.83237598793904
468,2.79453838914514
469,2.86938455023062
470,3.06164609520756
471,3.0173814856868
472,3.11164333711812
473,3.33827900340631
474,3.48135110306568
475,3.55821599275911
476,3.7752943934832
477,3.74696495413488
478,3.68686845872139
479,3.56088161284926
480,3.48129345156433
481,3.4256641064079
482,3.40179769576711
483,3.3381179261904
484,3.28140613357136
485,3.23406552021422
486,3.4243589681928
487,3.56022307137352
488,3.55430076423617
489,3.50457068781255
490,3.5745136190313
491,3.51506225712817
492,3.44215603141535
493,3.38874042827381
494,3.32996638544643
495,3.31856974690179
496,3.34391277221161
497,3.45322149499045
498,3.6543993454914
499,3.90995941094226
500,4.14776346984804
501,4.30018712286323
502,4.19446841057691
503,4.26582156951922
504,4.1186394125673
505,4.15777547131057
506,4.36099792417951
507,4.35629813176156
508,4.30906831858541
509,4.18726148672686
510,4.27803533805418
511,4.44183180424876
512,4.54564862382388
513,4.5564837614415
514,4.48633538529735
515,4.36570184676761
516,4.25833166209085
517,4.14469849588177
518,4.06982864629359
519,3.98954578166423
520,3.87269120349781
521,3.82512208314803
522,3.74680987483322
523,3.6864288873499
524,3.86038599861491
525,4.11774739875342
526,4.19677265887808
527,4.12209539299027
528,4.07788585369124
529,4.00959726832212
530,4.15633754148991
531,4.37610378734092
532,4.56599340860683
533,4.41949406774614
534,4.34204466097153
535,4.23534019487438
536,4.13340617538694
537,4.01236555784825
538,4.19272900206342
539,4.44385610185708
540,4.53457049167137
541,4.48191344250423
542,4.41772209825381
543,4.35724988842843
544,4.25622489958559
545,4.49210240962703
546,4.92639216866433
547,5.00195295179789
548,5.2430576566181
549,5.41605189095629
550,5.56464670186066
551,5.5043820316746
552,5.41084382850714
553,5.39685944565642
554,5.32767350109078
555,5.1405061509817
556,5.01445553588353
557,5.02820998229518
558,5.08428898406566
559,5.2347600856591
560,5.06288407709319
561,4.95149566938387
562,4.74784610244548
563,4.58346149220094
564,4.46201534298084
565,4.42741380868276
566,4.36347242781448
567,4.34312518503303
568,4.55181266652973
569,4.60123139987676
570,4.76170825988908
571,4.93983743390017
572,4.99405369051016
573,4.84474832145914
574,4.73527348931323
575,4.5951461403819
576,4.50243152634371
577,4.36628837370934
578,4.25985953633841
579,4.16567358270457
580,4.39860622443411
581,4.5921456019907
582,4.74443104179163
583,4.62318793761247
584,4.52876914385122
585,4.4261922294661
586,4.38827300651949
587,4.30424570586754
588,4.43672113528079
589,4.67474902175271
590,4.82187411957744
591,4.84078670761969
592,4.81110803685772
593,4.69809723317195
594,4.60228750985476
595,4.50425875886928
596,4.72233288298235
597,4.94859959468412
598,4.97693963521571
599,4.86304567169414
600,4.78004110452472
601,4.73463699407225
602,4.89177329466502
603,5.01459596519852
604,4.97673636867867
605,4.8251627318108
606,4.69614645862972
607,4.56783181276675
608,4.44114863149008
609,4.35443376834107
610,4.29929039150696
611,4.58156135235627
612,4.62140521712064
613,4.57826469540858
614,4.44563822586772
615,4.43197440328095
616,4.49317696295285
617,4.76465926665757
618,4.73109333999181
619,4.65018400599263
620,4.60666560539337
621,4.52069904485403
622,4.42782914036863
623,4.32644622633176
624,4.48090160369859
625,4.73111144332873
626,4.63840029899586
627,4.54046026909627
628,4.46451424218664
629,4.42886281796798
630,4.39967653617118
631,4.38380888255406
632,4.52732799429866
633,4.77229519486879
634,4.88166567538191
635,4.82979910784372
636,4.68871919705935
637,4.62954727735342
638,4.53189254961807
639,4.73110329465627
640,5.00649296519064
641,5.02674366867158
642,4.89166930180442
643,4.77260237162398
644,4.68104213446158
