Input,Time
871,7.935
872,6.935
873,8.422
874,6.572
875,6.132
876,6.804
877,9.162
878,7.194
879,8.344
880,10.213
881,10.31
882,5.758
883,12.344
884,10.486
885,11.453
886,10.444
887,6.995
888,8.093
889,7.216
890,6.165
891,5.866
892,9.506
893,6.1
894,7.473
895,8.646
896,6.497
897,8.174
898,9.128
899,5.943
900,8.856
901,6.294
902,8.952
903,6.354
904,5.755
905,8.634
906,5.593
907,10.118
908,6.42
909,8.564
910,8.199
911,5.624
912,7.299
913,6.792
914,9.585
915,5.632
916,10.231
917,5.802
918,6.324
919,7.492
920,6.588
921,8.427
922,6.631
923,6.114
924,9.177
925,7.431
926,5.538
927,9.708
928,5.789
929,5.542
930,8.961
931,44.537
932,9.632
933,8.492
934,9.051
935,6.746
936,6.155
937,12.054
938,6.216
939,10.026
940,6.59
941,8.362
942,8.047
943,8.672
944,8.021
945,7.964
946,5.645
947,7.481
948,7.223
949,5.829
950,8.729
951,7.391
952,6.15
953,9.846
954,6.426
955,10.023
956,6.827
957,6.864
958,8.601
959,7.374
960,9.325
961,8.843
962,8.668
963,6.006
964,8.374
965,7.311
966,7.646
967,9.115
968,5.891
969,9.916
970,6.532
971,9.801
972,6.641
973,9.19
974,6.524
975,9.872
976,8.066
977,9.056
978,8.117
979,6.381
980,10.394
981,7.626
982,7.093
983,9.786
984,7.975
985,8.328
986,6.276
987,9.953
988,7.133
989,10.264
990,7.112
991,8.55
992,9.846
993,7.387
994,9.341
995,6.741
996,10.891
997,7.512
998,10.224
999,7.514
1000,9.372
1001,17.447
1002,19.505
1003,14.318
1004,9.567
1005,11.144
1006,7.234
1007,7.325
1008,8.647
1009,6.977
1010,9.164
1011,7.895
1012,9.446
1013,9.477
1014,6.095
1015,9.759
1016,5.702
1017,8.484
1018,6.982
1019,10.568
1020,6.831
1021,10.113
1022,7.746
1023,12.742
1024,8.978
1025,8.815
1026,9.015
1027,10.808
1028,7.014
1029,9.595
1030,7.941
1031,10.948
1032,15.06
1033,10.828
1034,11.854
1035,11.287
1036,8.044
1037,11.509
1038,7.088
1039,9.634
1040,6.381
1041,6.336
1042,10.456
1043,6.998
1044,10.588
1045,8.562
1046,10.296
1047,7.457
1048,10.39
1049,10.186
1050,6.264
1051,9.547
1052,7.566
1053,9.626
1054,12.981
1055,7.889
1056,10.698
1057,7.306
1058,10.031
1059,7.423
1060,10.51
1061,6.691
1062,10.018
1063,7.65
1064,9.718
1065,6.756
1066,10.665
1067,6.866
1068,10.017
1069,6.524
1070,10.11
1071,7.517
1072,9.471
1073,7.283
1074,9.987
1075,8.581
1076,10.391
1077,9.703
1078,7.524
1079,9.527
1080,9.038
1081,7.586
1082,8.717
1083,8.661
1084,10.893
1085,9.139
1086,9.986
1087,8.185
1088,11.08
1089,6.202
1090,11.471
1091,7.809
1092,10.355
1093,7.971
1094,9.518
1095,7.967
1096,9.862
1097,7.45
1098,9.954
1099,7.772
1100,9.988
1101,11.003
1102,11.144
1103,7.519
1104,10.741
1105,8.908
1106,10.479
1107,7.805
1108,11.728
1109,11.242
1110,8.598
1111,10.648
1112,7.055
1113,10.004
1114,8.034
1115,10.053
1116,7.21
1117,11.274
1118,9.53
1119,10.912
1120,11.007
1121,7.769
1122,14.426
1123,16.587
1124,10.826
1125,9.885
1126,13.392
1127,13.418
1128,11.858
1129,10.26
1130,10.52
1131,9.077
1132,11.33
1133,10.286
1134,12.049
1135,11.115
1136,9.585
1137,10.771
1138,10.399
1139,11.294
1140,16.794
1141,20.805
1142,12.704
1143,11.054
1144,11.128
1145,10.99
1146,12.023
1147,11.389
1148,10.594
1149,11.375
1150,10.217
1151,11.842
1152,10.84
1153,12.95
1154,12.231
1155,14.08
1156,11.981
1157,12.963
1158,12.275
1159,11.258
1160,11.982
1161,13.753
1162,12.898
1163,10.963
1164,12.166
1165,11.298
1166,12.655
1167,12.676
1168,11.25
1169,11.542
1170,11.431
1171,10.501
1172,12.37
1173,11.38
1174,12.064
1175,11.139
1176,13.033
1177,12.481
1178,12.185
1179,11.171
1180,12.512
1181,18.461
1182,16.452
1183,13.15
1184,10.381
1185,10.173
1186,11.758
1187,10.896
1188,12.081
1189,11.629
1190,12.809
1191,13.866
1192,11.9
1193,11.08
1194,10.392
1195,12.184
1196,12.216
1197,13.717
1198,16.572
1199,11.121
1200,13.123
1201,12.482
1202,12.063
1203,12.053
1204,11.069
1205,11.937
1206,11.869
1207,13.153
1208,13.105
1209,11.291
1210,12.334
1211,11.74
1212,11.908
1213,12.048
1214,11.584
1215,11.613
1216,12.452
1217,11.49
1218,10.851
1219,13.734
1220,10.973
1221,15.226
1222,20.231
1223,15.498
1224,14.121
1225,14.069
1226,12.693
1227,11.981
1228,12.269
1229,13.512
1230,12.167
1231,13.063
1232,11.348
1233,11.296
1234,11.759
1235,11.547
1236,12.04
1237,11.678
1238,12.215
1239,13.503
1240,14.538
1241,13.452
1242,12.99
1243,15.988
1244,12.068
1245,14.393
1246,12.256
1247,11.388
1248,13.033
1249,13.111
1250,12.768
1251,12.426
1252,12.365
1253,14.974
1254,11.687
1255,13.551
1256,10.915
1257,12.066
1258,12.288
1259,15.177
1260,15.845
1261,13.966
1262,18.142
1263,15.367
1264,15.137
1265,12.606
1266,12.428
1267,11.7
1268,12.399
1269,11.082
1270,11.434
1271,12.807
1272,13.179
1273,12.694
1274,12.465
1275,11.171
1276,10.447
1277,12.942
1278,20.626
1279,14.139
1280,19.22
1281,14.289
1282,15.076
1283,12.906
1284,15.654
1285,14.079
1286,13.257
1287,12.003
1288,11.828
1289,13.407
1290,13.134
1291,12.999
1292,12.889
1293,12.256
1294,12.192
1295,13.25
1296,11.765
1297,14.513
1298,20.103
1299,18.893
1300,21.282
1301,18.989
1302,13.738
1303,12.955
1304,14.322
1305,13.086
1306,14.002
1307,12.195
1308,13.594
1309,13.535
1310,13.056
1311,13.413
1312,12.822
1313,22.344
1314,13.449
1315,14.943
1316,15.829
1317,14.604
1318,16.169
1319,18.167
1320,14.083
1321,13.66
1322,13.676
1323,14.318
1324,12.381
1325,12.073
1326,12.565
1327,14.093
1328,13.223
1329,12.975
1330,14.279
1331,13.822
1332,13.765
1333,14.353
1334,14.193
1335,13.058
1336,27.298
1337,17.981
1338,17.553
1339,16.91
1340,13.479
1341,14.252
1342,13.303
1343,13.127
1344,13.058
1345,13.684
1346,13.372
1347,13.858
1348,12.365
1349,13.418
1350,13.112
1351,15.334
1352,14.229
1353,13.636
1354,12.461
1355,16.614
1356,19.692
1357,13.894
1358,16.626
1359,12.496
1360,12.726
1361,13.754
1362,12.633
1363,13.779
1364,14.103
1365,13.606
1366,11.815
1367,14.394
1368,13.99
1369,13.635
1370,14.102
1371,14.735
1372,18.65
1373,19.236
1374,17.89
1375,16.43
1376,25.179
1377,20.894
1378,14.164
1379,14.431
1380,14.224
1381,13.655
1382,14.007
1383,15.525
1384,16.521
1385,15.953
1386,13.667
1387,14.613
1388,15.728
1389,14.567
1390,15.482
1391,13.354
1392,14.234
1393,15.06
1394,15.053
1395,15.466
1396,13.681
1397,12.547
1398,14.953
1399,15.757
1400,13.645
1401,14.542
1402,12.323
1403,12.795
1404,13.62
1405,15.548
1406,27.172
1407,18.157
1408,22.764
1409,14.476
1410,15.084
1411,15.675
1412,15.008
1413,16.412
1414,13.468
1415,14.853
1416,14.689
1417,15.7
1418,14.922
1419,13.753
1420,14.494
1421,14.723
1422,16.77
1423,15.548
1424,13.278
1425,14.52
1426,14.775
1427,14.191
1428,15.648
1429,16.337
1430,14.806
1431,14.771
1432,12.943
1433,13.861
1434,13.814
1435,13.759
1436,16.234
1437,12.063
1438,14.371
1439,15.701
1440,14.848
1441,14.497
1442,24.824
1443,18.403
1444,19.366
1445,18.211
1446,15.457
1447,13.725
1448,14.724
1449,13.993
1450,17.555
1451,16.78
1452,13.167
1453,14.423
1454,14.673
1455,18.636
1456,15.94
1457,14.897
1458,17.107
1459,16.066
1460,14.406
1461,15.738
1462,15.331
1463,16.189
1464,14.5
1465,17.584
1466,14.576
1467,17.079
1468,15.97
1469,17.879
1470,19.128
1471,24.821
1472,20.856
1473,17.206
1474,15.107
1475,17.52
1476,31.039
1477,28.851
1478,17.705
1479,16.968
1480,16.74
1481,16.181
1482,17.885
1483,16.533
1484,15.987
1485,18.501
1486,16.691
1487,19.303
1488,15.183
1489,16.215
1490,15.112
1491,21.188
1492,17.573
1493,16.748
1494,14.503
1495,15.461
1496,15.385
1497,13.921
1498,16.41
1499,16.94
1500,15.972
1501,15.808
1502,15.038
1503,14.45
1504,15.373
1505,13.972
1506,15.944
1507,20.349
1508,21.074
1509,17.981
1510,18.418
1511,16.654
1512,15.82
1513,18.737
1514,14.569
1515,17.11
1516,16.009
1517,15.323
1518,16.31
1519,17.36
1520,16.652
1521,20.216
1522,17.321
1523,15.579
1524,17.759
1525,15.562
1526,17.39
1527,16.623
1528,15.589
1529,15.363
